,Children_Poverty_Rate,E1,E2,E3,E4,E5,E6,HD1,HD2,L1,L2,O,P1,P2,P3,Q,Component 1,Component 2,Component 3,Segment K-means PCA,Segment,New Code
122,24.0,5.513376717,71.72118299,72.2,8.006258965,66.39375118,37.8164557,6.6,4.4,81.14973602,79.12254928,20.51282051,20.33333333,65.66666667,14.0,5.4,-0.15037716817597752,-0.12943162676256045,-0.09285521086781445,1,second,E05000147
123,27.2,7.140456989,67.46899403,71.5,11.00273582,63.64409663,40.35759898,6.4,4.7,83.07267486,81.88990146,22.92134831,23.10030395,66.56534954,10.3343465,8.6,0.08536574055058047,-0.11774142254711291,0.08281231371563737,0,first,E05000148
124,30.9,10.57049367,64.62324393,70.3,12.00985644,61.88682089,51.35869565,6.7,5.2,80.91744789,78.12684149,24.73214286,26.28865979,66.2371134,7.474226804,9.1,0.44389499149928435,-0.1295044559418724,-0.018138016197873898,0,first,E05000149
125,15.3,2.911237785,73.88518024,70.6,6.419029,66.09896433,36.85897436,7.1,4.3,84.74726224,81.91154119,12.80701754,18.32669323,60.15936255,21.11553785,3.1,-0.5602430814168836,-0.45598440107314164,0.022151842148115632,1,second,E05000150
126,10.3,2.566242437,75.54660529,73.5,5.666389582,69.32396661,33.6996337,6.1,3.8,80.82021461,79.11549858,8.333333333,19.49458484,64.98194946,15.88447653,4.1,-0.5958728724946083,-0.14961682731591255,-0.08469021475852154,1,second,E05000151
127,17.6,3.871981712,76.4695194,77.7,7.030577089,72.27755922,41.55069583,5.7,3.5,81.25302534,79.07375863,12.08955224,18.88544892,68.73065015,12.38390093,4.1,-0.4339849844095237,0.10888785348154237,-0.15084677825570225,1,second,E05000152
128,23.2,4.670154396,73.12222602,75.4,8.075186391,69.30018999,45.61128527,6.3,4.1,80.70526358,79.88407498,16.86567164,18.44155844,70.64935065,10.90909091,5.3,-0.1903813613129989,0.14741970242082258,-0.07664976293430843,1,second,E05000153
129,41.4,15.50037622,58.49140486,64.5,15.57187828,54.4900447,52.22929936,8.9,6.5,78.17433357,75.98450693,36.19047619,29.91452991,59.82905983,10.25641026,6.1,1.0151341875443614,-0.5754582041898957,-0.17165750934209748,0,first,E05000154
130,21.4,3.89133627,74.30466659,72.8,6.394692264,68.11504879,36.9266055,6.5,4.1,83.49174271,82.30968085,18.03278689,18.51851852,64.07407407,17.40740741,4.2,-0.4238378542784475,-0.2066538223291643,-0.03394256105833902,1,second,E05000155
131,14.0,3.723856487,75.00519642,74.1,6.603063018,69.19642857,36.55913978,6.0,3.7,80.40046355,78.79581382,12.87671233,20.45454545,63.63636364,15.58441558,3.4,-0.4649533588872506,-0.1745591904827839,-0.15098082055318238,1,second,E05000156
132,35.8,11.44923921,64.37179873,67.7,11.66263115,59.82508882,52.18023256,9.5,6.2,78.42325631,75.62186954,31.04477612,25.33936652,61.99095023,13.12217195,4.6,0.6050127493329976,-0.431388995882799,-0.2522894957586861,0,first,E05000157
133,22.5,6.094137077,69.46141033,70.9,9.111321201,64.45152099,45.29220779,7.2,4.6,81.52148049,79.0161876,19.75609756,21.06824926,65.57863501,13.64985163,7.4,-0.03567367545540424,-0.1777996764116783,-0.009960899353897577,1,second,E05000158
134,14.9,3.809691011,74.07484842,72.5,5.678884874,68.38214653,43.71859296,6.1,3.8,82.48775133,80.52890926,12.08955224,19.14191419,65.01650165,15.84158416,4.5,-0.4687545741505304,-0.1499405145833232,-0.014258739675612725,1,second,E05000159
135,8.9,2.58780037,74.85793661,71.8,5.617805065,67.75757576,37.66816143,5.6,3.7,83.8721076,82.1541668,8.064516129,18.3908046,61.68582375,19.92337165,3.5,-0.7062966124779094,-0.3424429881149567,0.058512078915538925,1,second,E05000160
136,34.5,9.89010989,64.74873748,70.5,12.29616571,61.84926185,46.03658537,8.1,5.9,77.67518143,75.0472294,26.13207547,25.34059946,65.9400545,8.719346049,8.2,0.5336127649916286,-0.15991039765131662,-0.1910429818470229,0,first,E05000161
137,9.1,1.722209796,76.42116319,71.9,4.466111024,68.69840552,28.72340426,5.5,3.4,85.47187906,83.25621537,7.142857143,15.3526971,63.48547718,21.16182573,3.5,-0.8741410355838384,-0.28191960503351127,0.11465269379636403,1,second,E05000162
138,22.7,5.477980666,72.26872001,71.3,7.605244997,65.87285967,42.05776173,6.8,4.3,83.62401826,80.5539127,19.30555556,19.8630137,62.32876712,17.80821918,4.6,-0.2563519178837058,-0.31697670552008106,-0.03689652219957898,1,second,E05000163
139,30.9,7.327809425,68.67575891,74.1,11.68586619,65.42217117,43.68131868,6.8,4.8,80.12065259,77.52506579,26.58536585,21.79104478,68.05970149,10.14925373,6.5,0.22050383668290122,0.0022866962154614195,-0.14115572016571185,0,first,E05000164
140,29.1,8.202708872,66.77374943,72.4,12.68683065,63.2103604,39.98161765,6.4,4.7,79.26139054,77.25697941,23.53535354,25.07462687,65.37313433,9.552238806,8.1,0.269707735861229,-0.13495813215905306,-0.10212558878266172,0,first,E05000165
141,25.4,6.20286286,69.66703256,72.6,9.759481961,65.50276985,41.55672823,6.6,4.5,80.23439647,78.55429723,22.875,21.03658537,67.68292683,11.58536585,6.7,0.028158282249666003,-0.036090957757965295,-0.07580781454602036,0,first,E05000166
142,29.1,7.52884886,69.93940458,72.6,8.939173294,66.09480446,46.16956078,7.9,5.1,78.01772148,75.45841231,25.73033708,22.63610315,66.4756447,10.88825215,6.2,0.2081466389139477,-0.06917633322318605,-0.2672418193097672,0,first,E05000167
143,28.8,9.070072037,64.58005937,68.8,11.39002933,60.97344418,45.40598291,6.4,5.1,80.91686609,78.30251458,21.82692308,24.64985994,65.82633053,9.523809524,9.6,0.3047208462800938,-0.17508507440637078,0.05277053488197473,0,first,E05000168
144,30.6,8.538872061,68.9560924,74.8,11.78033658,65.97118728,44.06926407,6.1,4.6,80.64705212,79.61143466,26.59793814,24.41176471,67.05882353,8.529411765,6.7,0.22635883267575788,-0.012968517653950079,-0.1266139351872223,0,first,E05000169
145,29.7,5.936801787,69.37728938,72.0,8.133174792,66.14159747,48.14814815,6.8,5.3,82.21760303,78.61884235,26.47887324,20.0,70.15873016,9.841269841,8.1,0.10345022441230096,0.09926359261479366,-0.028092614887987324,0,first,E05000170
146,26.7,5.722786139,68.58178054,70.0,7.941017316,64.46570671,48.0,6.4,4.8,81.2357155,77.97543493,23.91891892,21.54882155,65.99326599,12.45791246,6.2,0.033982046468252515,-0.10545474870445072,-0.04237990336105792,0,first,E05000171
147,28.7,8.279069767,60.98889131,64.5,12.05968313,56.75568351,53.86597938,8.4,6.3,80.44098232,78.61311046,27.2,22.2614841,65.72438163,12.01413428,9.3,0.47911931932315666,-0.3032772849336231,0.12937895922175718,0,first,E05000172
148,14.3,2.862225097,75.09938912,75.9,6.033360937,71.3016158,43.38842975,5.9,4.0,82.23158899,80.29869632,10.81632653,14.71571906,72.909699,12.04013378,6.1,-0.4848715328404138,0.24219429110585397,0.025066649888172934,1,second,E05000173
149,23.3,3.704968414,74.60933709,76.0,7.016090866,70.68081662,49.36708861,5.8,4.3,81.10813196,78.47573483,21.0,15.38461538,73.07692308,11.88811189,6.1,-0.22111639357974147,0.292478492686451,-0.08400586183409246,1,second,E05000174
150,37.5,7.685774947,68.30508475,72.3,9.33025848,65.5733148,53.43065693,6.2,5.1,81.82341051,78.71425353,32.73809524,19.28020566,72.23650386,8.483290488,11.2,0.3298755838265686,0.23384627819481885,0.0015136900951340786,0,first,E05000175
151,24.3,4.781601588,73.08516858,75.1,7.865168539,69.23915017,43.73716632,6.3,4.7,80.8944928,77.59263554,23.03030303,20.46979866,69.12751678,10.40268456,5.7,-0.09511174619157864,0.1141859209846556,-0.1653315331245103,1,second,E05000176
152,30.4,8.498896247,66.40110842,70.0,10.60968661,62.56181209,53.24137931,7.6,5.5,79.55255694,77.24300969,27.42268041,23.87640449,65.16853933,10.95505618,7.6,0.3597625395310617,-0.17744646479542767,-0.11052665525885039,0,first,E05000177
153,18.2,4.185022026,72.64522822,73.5,7.829776292,67.75992439,40.46920821,5.9,4.5,80.81031706,79.12395904,14.42857143,21.37931034,66.20689655,12.06896552,6.1,-0.2646805677660571,-0.0572308497348681,-0.06328912965538352,1,second,E05000178
154,15.5,3.474714519,71.91942013,72.5,6.40569395,67.87096774,46.05263158,5.4,3.5,84.62602154,82.55958266,12.20588235,18.98734177,67.40506329,13.60759494,6.0,-0.45209545489269837,-0.03787213226493482,0.14900194668591618,1,second,E05000179
155,23.2,5.976924532,70.59073523,71.9,7.981601732,66.19307123,44.35946463,7.0,5.2,80.85184162,77.09190694,20.77922078,22.29965157,65.85365854,11.8466899,6.3,-0.018270471594327063,-0.11011320821636951,-0.12765078954927753,1,second,E05000180
156,19.7,4.692230071,66.57605855,69.2,9.834699264,62.38946559,47.9638009,7.8,5.0,80.99267446,78.89540187,16.95652174,19.43462898,68.90459364,11.66077739,9.3,0.01729975338951712,-0.07704036773161668,0.12771725068467482,0,first,E05000181
157,8.5,1.731354642,78.61436254,77.5,4.715447154,73.88942774,31.40096618,4.4,3.3,82.75300252,80.72328577,8.596491228,19.34306569,69.34306569,11.31386861,7.6,-0.7346747541704877,0.18191540575601864,-0.02138558488515982,1,second,E05000182
158,17.0,4.111842105,72.27584834,73.2,7.693263734,67.54274282,42.45283019,5.7,4.1,83.43720093,79.95939767,15.42857143,20.46979866,67.44966443,12.08053691,6.5,-0.30657013545334866,-0.019670797558215727,0.039122243558822746,1,second,E05000183
159,31.9,8.580147191,67.26690676,70.1,9.634595163,63.36989584,51.28205128,6.5,4.7,82.09832005,79.41162238,27.61904762,23.45276873,64.82084691,11.72638436,6.3,0.22848627248811498,-0.17359530556462865,-0.041682736864474663,0,first,E05000184
160,34.2,10.56563501,61.91985279,67.4,12.95540864,58.69297164,54.9744898,7.9,5.9,79.50931072,77.0514372,30.87912088,25.49019608,64.37908497,10.13071895,7.6,0.6284429916780965,-0.28208882511307837,-0.05686012871811054,0,first,E05000185
161,30.5,8.748801534,57.25990458,63.8,14.68499773,54.4026975,54.0942928,10.8,7.2,79.0569923,77.92570295,29.01408451,20.35087719,68.42105263,11.22807018,8.7,0.7163875316471473,-0.3003254563012265,0.12439020915106584,0,first,E05000186
162,17.3,4.232505643,71.37855994,72.4,7.617678764,66.87765542,42.20963173,6.0,4.3,82.92723642,81.11304617,15.61643836,20.25723473,67.84565916,11.89710611,6.1,-0.2820652978169379,-0.030220397440397617,0.0614067073194576,1,second,E05000187
163,34.1,6.538013642,68.13316311,71.3,9.567546881,64.47476126,54.65116279,8.1,6.8,79.67338276,77.91331354,31.28571429,20.44728435,69.00958466,10.54313099,7.5,0.3547175564618556,0.013967724743329128,-0.13630242963055486,0,first,E05000188
164,23.1,6.694329184,59.0508327,63.4,12.81037482,55.24601663,55.94713656,8.8,7.0,79.56201541,77.63630963,20.88235294,21.73913043,67.89297659,10.03344482,11.8,0.48283557119721726,-0.23951065272230745,0.23980537791782394,0,first,E05000189
165,30.4,9.064184223,59.65050844,65.4,13.66389632,56.47806856,61.62790698,7.8,6.0,79.86605273,76.77440647,25.8974359,22.25913621,69.10299003,8.637873754,11.9,0.6404329344384952,-0.11305709897966622,0.17791118935520672,0,first,E05000190
166,13.8,2.390974912,77.58497499,77.2,4.884601294,73.43263882,42.41245136,4.7,3.7,81.86882263,78.9795137,14.1509434,18.38235294,70.58823529,11.02941176,5.8,-0.5341181853668842,0.2496225622861765,-0.0967819692720439,1,second,E05000191
167,11.5,2.679059595,77.27177335,77.2,5.631506334,72.87872917,45.08928571,5.2,3.6,81.5670252,79.85531263,10.90909091,18.81918819,69.74169742,11.43911439,5.9,-0.5402009934164135,0.1801426344822193,-0.07252149665497223,1,second,E05000192
168,27.2,5.084437988,71.89194518,74.5,8.902513795,67.84474886,41.10169492,6.8,5.4,83.01682069,81.11664067,23.15789474,17.80821918,71.23287671,10.95890411,7.5,-0.06985650009398185,0.12908918933579022,-0.005601268646824945,1,second,E05000193
169,18.4,3.422401171,73.02062542,71.8,6.694903675,66.95754486,40.11461318,7.1,4.6,83.39408188,82.15624907,15.24590164,17.48251748,64.68531469,17.83216783,4.6,-0.41854301145364053,-0.23107316844862866,0.024266198772947726,1,second,E05000194
170,29.6,7.606382979,69.5397772,71.3,9.107753706,64.80691057,55.30546624,8.0,5.8,78.85014514,76.38429925,26.25,21.9858156,64.18439716,13.4751773,4.5,0.23360443095966146,-0.20276133537301794,-0.24316425901565122,0,first,E05000195
171,18.5,3.950143816,66.94346491,67.0,7.949479941,61.7093336,48.41772152,7.5,4.7,84.37373053,82.49264541,14.65517241,16.49122807,64.21052632,19.29824561,9.7,-0.2528627921806911,-0.3484266430802021,0.2856337803443707,1,second,E05000196
172,44.0,14.77025656,53.80506174,61.3,16.99441935,50.89620336,58.47723705,7.9,6.8,80.23381541,77.36922777,37.71186441,27.37127371,63.95663957,8.401084011,8.6,1.1460548198585117,-0.43010142127386075,0.11149306750977438,0,first,E05000197
173,41.4,13.33447157,60.13380559,65.1,13.42189013,56.37952784,60.42084168,7.4,5.9,82.85038319,80.48423886,35.0,25.22796353,64.1337386,10.63829787,7.1,0.7671537651934293,-0.3466642041758099,0.08220219574163681,0,first,E05000198
174,43.2,13.97628458,62.00338919,68.1,13.56194405,58.83127139,61.04347826,6.7,5.5,79.09579181,76.96658375,39.71428571,26.39296188,65.1026393,8.211143695,6.8,0.8821917318260397,-0.17952674364634189,-0.13864143439018625,0,first,E05000199
175,12.1,3.273696231,74.84214436,72.4,5.582996557,68.40164823,44.25087108,6.2,4.1,85.61533321,84.18193538,9.074074074,17.35849057,63.39622642,19.24528302,4.6,-0.6446984422823894,-0.2800175284006457,0.11738637590738589,1,second,E05000200
176,40.2,12.52365388,59.257864,64.3,13.25219743,55.75836593,56.01336303,7.1,6.3,81.40914155,79.01920868,33.93939394,24.5508982,65.56886228,9.880239521,8.1,0.7707969280951108,-0.2838918236193538,0.09282462564852484,0,first,E05000201
177,17.1,2.879913059,72.90053603,70.9,6.076210093,66.59017419,35.395189,7.5,4.6,84.6009802,81.20011839,14.71698113,16.66666667,64.44444444,19.25925926,4.5,-0.48924988179489304,-0.28130408845035026,0.042581609316715646,1,second,E05000202
178,37.3,9.490827405,62.24534027,65.5,11.4410612,58.04762375,52.20700152,8.0,6.5,80.18905111,78.12447969,31.70731707,24.06779661,64.40677966,11.86440678,7.4,0.5709656513342856,-0.3110154057249216,-0.016229528680285696,0,first,E05000203
179,42.3,13.57213276,57.87311294,63.4,13.804151,54.6401766,53.6823425,7.8,6.4,79.91266731,79.19633616,38.59813084,27.21893491,62.72189349,9.763313609,8.4,0.9080528381404306,-0.4131052902713052,0.019604018827655535,0,first,E05000204
180,22.1,4.662407184,70.22744946,70.8,8.601485149,64.6899089,40.95238095,7.4,5.5,82.57784328,79.59965263,18.38235294,18.78980892,67.51592357,13.69426752,7.2,-0.11769567423218914,-0.11587242649896538,0.035347306009471495,1,second,E05000205
181,42.3,12.57042254,57.97642436,63.7,13.98919534,54.78583718,54.78723404,7.2,5.9,79.84352755,76.65268525,34.375,25.4491018,65.26946108,8.982035928,10.6,0.8759742551431217,-0.2701436769695368,0.07408539944386469,0,first,E05000206
182,37.2,10.54156856,65.0499737,69.0,11.02173299,61.42829306,56.2992126,6.9,5.1,81.2356156,78.24214072,31.97674419,24.66666667,65.33333333,10.0,6.7,0.5027519705865681,-0.16626957979036286,-0.07116476125330158,0,first,E05000207
183,20.8,5.026231173,71.0776218,72.3,7.904316173,66.5539271,43.65904366,7.0,4.7,81.82220814,80.28897415,16.25,18.72909699,66.88963211,14.04682274,7.4,-0.19622771882219384,-0.0976277415296058,0.012078677403838462,1,second,E05000208
184,19.7,4.443150951,70.39860597,70.6,7.16747071,65.52193793,47.6584022,7.1,4.7,81.75069745,79.37693501,14.66666667,17.70833333,66.66666667,15.625,7.2,-0.22224807271016786,-0.13686251533713095,0.04714667516589425,1,second,E05000209
185,16.2,3.941049843,75.91157938,74.9,6.369032896,70.12782512,45.81395349,6.3,4.1,83.02141023,80.86451742,14.08450704,19.93464052,64.37908497,15.68627451,3.7,-0.45123612427567633,-0.14422948553476478,-0.09645663544349048,1,second,E05000210
186,43.9,13.06306306,60.85755332,65.4,13.40110906,56.66196331,60.4494382,8.6,6.2,79.70168256,77.0530021,39.54545455,24.66216216,63.85135135,11.82432432,6.3,0.8831120442338113,-0.35260226496944086,-0.10755505223945976,0,first,E05000211
187,40.1,13.19511411,58.44995571,64.3,13.97491682,55.28415166,56.32614808,7.4,6.4,77.2284926,75.87818674,33.67924528,25.40983607,65.30054645,9.016393443,8.8,0.9106211533887791,-0.27473426083804614,-0.03198656361022163,0,first,E05000212
188,12.2,2.69209198,75.10345599,74.2,5.962867597,69.78077233,35.05154639,6.3,4.0,81.01154652,79.62312579,9.137931034,18.47826087,66.30434783,15.2173913,5.3,-0.550779739119802,-0.0824537510035774,-0.0619963101021348,1,second,E05000213
189,36.0,10.58014755,63.56534802,69.3,13.00121507,60.28627561,51.20828539,8.6,6.3,78.59608076,74.94093668,30.10309278,26.53721683,63.43042071,10.03236246,7.9,0.6462265879299538,-0.29711016119205985,-0.19693663709436288,0,first,E05000214
190,13.5,2.814814815,75.45783405,75.0,5.653950954,70.71377515,43.359375,6.9,4.4,80.22966669,78.86137073,12.70833333,16.92913386,67.32283465,15.7480315,5.1,-0.4692811257468264,-0.02362900316634276,-0.1255095303753291,1,second,E05000215
191,29.2,7.579717721,67.7386106,71.0,10.28663274,63.72371801,51.69082126,8.4,6.1,77.11855752,74.51052523,25.75342466,22.34042553,66.31205674,11.34751773,8.1,0.3551854903636234,-0.12006912862359405,-0.2219128721833533,0,first,E05000216
192,20.8,4.1352657,70.68945058,69.7,7.542908762,64.41157961,42.39766082,9.1,5.8,80.86526456,77.88857831,18.30508475,17.76061776,64.09266409,18.14671815,4.6,-0.15603383770751664,-0.3233194742638581,-0.09995958080984106,1,second,E05000217
193,12.1,2.665888305,75.09252406,72.9,6.234115712,68.36712448,38.36734694,7.6,4.9,82.0345311,79.5594056,11.25,18.07228916,63.85542169,18.07228916,4.0,-0.5121045031682853,-0.25889679937498467,-0.0870608556069393,1,second,E05000218
194,25.9,4.815472666,64.88925349,66.5,9.37847719,60.26427061,50.0,7.6,4.9,82.04320844,79.05223055,20.96153846,16.0,67.6,16.4,14.9,0.06409487990009871,-0.15457293008584222,0.27004489315778046,0,first,E05000219
195,30.2,7.285115304,64.00351185,66.6,11.2749004,59.11866207,49.50248756,10.1,7.3,78.76755453,76.38287776,28.03571429,20.98214286,66.51785714,12.5,5.3,0.46095486747633907,-0.27617287545993413,-0.10514840007646033,0,first,E05000220
196,34.4,8.675663651,62.52257913,70.3,14.57759898,60.0729601,49.22711058,7.6,5.7,76.24211421,73.93465221,29.3814433,23.38028169,69.01408451,7.605633803,10.1,0.654504470834577,-0.010728541649680956,-0.11202831893967477,0,first,E05000221
197,28.7,5.980253879,68.57119767,73.0,9.212325166,66.28023033,46.17784711,5.2,3.9,80.47653308,78.84096611,24.20289855,18.28908555,73.74631268,7.96460177,14.5,0.09560731511435946,0.3239281226363557,0.11777795039069205,0,first,E05000222
198,28.8,6.287579454,67.33051285,69.7,9.319385953,63.19825791,48.46846847,9.0,6.3,80.73331856,78.25326461,26.0,20.28469751,67.25978648,12.8113879,7.1,0.21325121310346618,-0.15528105202144357,-0.07069481823189964,0,first,E05000223
199,31.3,7.305194805,65.56083981,67.2,10.21447308,60.32552353,51.49384886,9.1,6.4,80.15186514,77.32898455,27.0,21.34831461,62.54681648,15.73033708,5.2,0.312768188445053,-0.3992896146865733,-0.10369243283755741,0,first,E05000224
200,30.1,4.557899823,74.21718854,76.6,7.209847597,71.03114063,51.29411765,6.5,4.7,80.47024679,76.41104577,24.44444444,17.9144385,74.86631016,7.219251337,10.0,0.02088471612450254,0.43709729436485933,-0.14371612491623084,0,first,E05000225
201,29.3,8.058483509,63.94450299,70.1,13.93500117,60.30965839,47.36070381,7.0,5.2,79.60832618,76.91465455,23.91304348,22.79635258,67.78115502,9.422492401,11.7,0.41393165134566107,-0.08753937711606205,0.05489656847986281,0,first,E05000226
202,19.3,5.09207065,69.52550679,71.3,9.520441364,64.54086781,41.06382979,6.9,4.8,82.42690201,79.12626631,15.90909091,20.37735849,66.03773585,13.58490566,5.4,-0.1451788489634719,-0.17763569364421197,0.02022190617855875,1,second,E05000227
203,32.2,11.03924105,62.93169025,70.4,13.36171096,60.98363052,49.91197183,5.8,4.6,77.03746595,76.1030762,26.37795276,29.13580247,65.67901235,4.938271605,8.5,0.5903202009852808,-0.09181283070406021,-0.11424826056075836,0,first,E05000228
204,35.2,10.17615602,60.46412785,68.8,15.40721589,58.23624595,49.77973568,6.8,5.3,78.16759419,75.71491727,29.53703704,26.74094708,66.85236769,6.128133705,12.2,0.7237384368651772,-0.10283981853452723,0.008876615636051273,0,first,E05000229
205,37.2,9.786345776,64.72561885,72.0,13.36032389,62.412861,52.59042033,6.8,5.4,77.23493922,74.75660557,32.62135922,24.07862408,69.53316953,6.388206388,10.6,0.6545418133063988,0.08847041606228945,-0.15187135556131,0,first,E05000230
206,35.6,5.284719377,71.97727273,75.3,7.606812933,69.61392061,54.72222222,6.6,5.7,79.95854003,77.00979505,34.35897436,13.99176955,79.83539095,6.172839506,9.7,0.24733855675119962,0.6247689380641407,-0.10395333393116696,0,first,E05000231
207,25.3,7.160909857,64.80144404,69.9,10.3894105,62.6223513,49.17257683,5.5,4.8,82.98820359,79.71450069,18.37209302,28.99628253,65.05576208,5.94795539,8.2,0.17440466344142058,-0.13333011292422003,0.09575519050273697,0,first,E05000232
208,41.6,9.653818701,63.00467488,70.8,14.79323575,60.35836521,55.10752688,7.5,6.5,79.88693611,77.2482536,40.74626866,21.40221402,71.58671587,7.011070111,8.4,0.7876079508321662,0.10131921511657503,-0.06564510280799182,0,first,E05000233
209,24.8,5.527540729,73.29458215,76.7,7.796101949,70.73400251,45.77006508,6.2,5.8,80.54042559,78.04540642,21.13207547,19.43319838,73.68421053,7.287449393,6.6,-0.02834041755619362,0.3156202956962803,-0.15564709729192294,0,first,E05000234
210,38.4,6.419023935,70.39670002,76.2,10.53443526,68.21542598,50.0,6.8,5.5,79.9744779,79.14881693,36.14035088,16.66666667,77.12418301,6.209150327,8.4,0.34767206591465255,0.47702615108529706,-0.11965285365410468,0,first,E05000235
211,38.4,6.445215667,71.07044133,75.6,9.357005758,68.55380149,54.95495495,6.3,5.5,78.59036581,76.36339988,33.92156863,15.97222222,77.08333333,7.291666667,8.9,0.3419716746731002,0.49965318964085964,-0.16697066779869757,0,first,E05000236
212,40.0,7.585703866,66.56710049,73.1,12.83289637,63.71154816,52.13114754,8.2,6.9,78.83199548,76.21740817,36.22641509,17.96875,74.21875,7.8125,8.0,0.6001206635436734,0.2387565180219197,-0.151832099268113,0,first,E05000237
213,35.3,7.485745816,65.09532789,71.2,12.66509106,62.14879304,52.76816609,8.1,6.8,79.08120732,77.3090672,32.75862069,19.46564885,73.28244275,7.633587786,7.5,0.5512597287045623,0.1503085065344581,-0.06879897260347638,0,first,E05000238
214,45.3,7.544757033,67.42542451,73.1,10.65830721,65.30360448,54.86577181,6.8,6.0,79.02623443,76.73905371,40.37735849,14.7260274,79.79452055,5.821917808,10.8,0.5993452251338093,0.5640243353210326,-0.0666885215815522,0,first,E05000239
215,45.4,7.8865751,62.70197107,69.5,12.33773828,60.9084261,51.15332429,7.0,6.0,79.2827436,76.94404478,39.49152542,15.18987342,78.48101266,6.329113924,15.5,0.7122191699825976,0.4362331443817196,0.12031247275202114,0,first,E05000240
216,41.4,11.67693036,57.55733628,64.2,16.09968354,53.86666667,53.62537764,9.1,7.9,80.96249785,79.11841335,38.48484848,24.66960352,66.07929515,9.251101322,8.8,0.9626503549878923,-0.3326483346563053,0.07335045075574688,0,first,E05000241
217,34.8,7.660268019,65.58351496,72.2,12.94346979,62.86599099,51.0708402,7.6,6.7,77.20399337,75.08755373,31.61764706,20.35087719,72.98245614,7.01754386,8.3,0.5725888473745369,0.18231336494582756,-0.14745092696485368,0,first,E05000242
218,26.0,5.877231171,64.63042926,68.6,8.913308913,62.51646115,44.06332454,7.2,5.6,80.07566375,76.05072548,18.7012987,27.82258065,63.70967742,8.467741935,7.9,0.18433203095937636,-0.22548895415200867,-0.05687894412422229,0,first,E05000243
219,26.5,7.707553402,58.16377795,64.0,12.9513633,55.75221239,53.20665083,7.4,6.2,81.22313552,78.78638771,18.79518072,28.62453532,63.56877323,7.80669145,9.5,0.47142272978441413,-0.37018942612801586,0.2097096384623765,0,first,E05000244
220,39.5,7.208121827,67.69170116,72.4,10.92770313,64.45967219,54.32937182,8.2,7.0,78.45749018,75.53038728,34.38596491,17.14285714,74.64285714,8.214285714,8.4,0.538074342054053,0.2701539280134686,-0.16315066534131226,0,first,E05000245
221,29.0,9.924015657,53.82749326,61.2,15.10060153,51.94821678,49.48630137,7.6,6.4,82.80251359,81.95618621,22.68817204,32.4,60.4,7.2,8.5,0.648348657161998,-0.5954308746455627,0.3041828574543567,0,first,E05000246
222,26.6,4.895104895,73.38760175,77.2,8.438546766,70.65314644,49.87277354,6.7,5.8,80.6067126,77.69194962,26.08695652,15.68627451,76.47058824,7.450980392,7.6,0.041652007611848195,0.44997296361210637,-0.1317891413203205,0,first,E05000247
223,38.1,8.543069833,65.61351947,71.7,12.0888272,63.06252489,50.28248588,7.6,6.4,79.96805715,77.30384045,36.25,20.44609665,72.11895911,7.434944238,8.2,0.5669164264439737,0.14547680246888256,-0.10005890146284656,0,first,E05000248
224,45.6,10.39150354,60.41259766,67.6,14.71139111,57.62770364,56.84830633,9.4,7.0,77.07623671,74.89441715,43.60655738,21.25,70.83333333,7.916666667,10.3,1.0101108807775487,0.005748890597308341,-0.11973858640893174,0,first,E05000249
225,23.7,3.255231622,76.24805858,78.4,6.26925653,73.51334314,44.7284345,5.5,4.2,82.36281801,79.13129373,21.53846154,15.72052402,76.41921397,7.860262009,6.8,-0.27199675749721436,0.5068443348537109,-0.08884275101021133,1,second,E05000250
226,31.8,5.742701315,71.8149265,75.9,8.964143426,69.05163985,49.34086629,6.5,5.4,81.69878746,77.33831754,27.32142857,17.79359431,74.02135231,8.185053381,7.9,0.12302918673632288,0.3327808674541938,-0.1140613783653365,0,first,E05000251
227,22.9,3.007518797,69.51877314,72.2,7.317740391,66.94329184,42.03389831,5.6,4.5,81.78812242,79.6275448,19.16666667,12.55060729,76.92307692,10.52631579,12.6,-0.1787103593984837,0.39216750697795266,0.21817474616363458,1,second,E05000252
228,44.9,9.553620033,62.57678133,67.5,11.66062673,59.66882649,54.01301518,8.2,6.2,79.13293073,75.95846422,40.90909091,19.79695431,72.08121827,8.629441624,9.0,0.7665344083559549,0.08886124184211464,-0.06601186178819181,0,first,E05000253
229,29.8,3.999196141,72.39732569,74.1,7.269450285,68.729823,47.27272727,7.2,5.7,78.66176663,76.13737632,28.57142857,13.83928571,76.33928571,10.26785714,9.6,0.0721218266308164,0.4075068788557815,-0.12349376520525199,0,first,E05000254
230,27.7,3.764420158,70.96738034,72.6,6.096318929,68.15205913,49.81549815,5.8,4.6,80.9630811,78.60138085,26.96969697,12.60869565,78.69565217,8.695652174,15.5,-0.01692994398785151,0.5485644643238989,0.14946616410986063,0,first,E05000255
231,30.9,5.270218475,69.90015884,72.9,8.472849032,66.69849353,50.72115385,8.0,6.2,78.63919829,76.25385894,27.55555556,15.3526971,73.85892116,10.37344398,10.4,0.2085719416808356,0.2586056261892688,-0.10255532380773173,0,first,E05000256
232,13.9,2.789256198,76.68209327,77.4,5.049047894,73.45982143,49.04761905,4.9,3.6,82.05919933,78.84875948,14.21052632,15.98173516,75.34246575,8.675799087,7.6,-0.44966265132827177,0.45460108632619506,-0.013875780650364412,1,second,E05000257
